ID;NAME;Year -1;Industry;ESG-Score;E-Score;S-Score;G-Score;TRJAN;TRFEB;TRMRZ;TRAPR;TRMAI;TRJUN;TRJUN;TRJUL;TRAUG;TRSEP;TROKT;TRNOV;TRYEAR;MRJAN;MRFEB;MRMRZ;MRAPR;MRMAI;MRJUN;MRJUL;MRAUG;MRSEP;MROKT;MRNOV;MRDEZ;SMBJAN;SMBFEB;SMBMRZ;SMBAPR;SMBMAI;SMBJUN;SMBJUL;SMBAUG;SMBSEP;SMBOKT;SMBNOV;SMBDEZ;HMLJAN;HMLFEB;HMLMRZ;HMLAPR;HMLMAI;HMLJUN;HMLJUL;HMLAUG;HMLSEP;HMLOKT;HMLNOV;HMLDEZ;MOMJAN;MOMFEB;MOMMRZ;MOMAPR;MOMMAI;MOMJUN;MOMJUL;MOMAUG;MOMSEP;MOMOKT;MOMNOV;MOMDEZ;YEARMR;YEARSMB;YEARHML;YEARMOM
751;Expeditors International of Washington Inc;2013;Freight & Logistics Services;35.92927242;11.45833333;15.375;9.095939086;-7.661016948;-4.841040462;0.303720577;5.177250702;11.13082434;-2.966381016;-2.219202899;-4.353867533;-1.743341404;5.125677675;12.96488351;-4.72020504;6.1973015;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
751;Expeditors International of Washington Inc;2014;Freight & Logistics Services;43.58983984;20.78571429;13.96428571;8.83983984;-2.084734365;8.955560567;-0.248447207;-5.388109;0.804939717;0.578097731;1.659256046;4.480477919;-5.255739026;5.823591923;-1.801386796;-7.086938607;0.4365689;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
751;Expeditors International of Washington Inc;2015;Freight & Logistics Services;47.91053412;20.57894737;14.17105263;13.16053412;0.044345897;1.462765957;6.618610747;1.847669886;-1.332364914;0.760221902;0.795269167;2.46813676;0.546448088;-0.097049689;3.586596825;0.417140691;17.11779132;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
751;Expeditors International of Washington Inc;2016;Freight & Logistics Services;56.41856496;20.57894737;18.80263158;17.03698601;-1.661631421;5.937617436;0.195104645;-0.936064998;-4.078775737;6.365348398;4.249291785;-4.721467395;6.664290808;-2.472435682;11.31978829;-0.138931768;20.72213436;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
752;Exponent Inc;2016;Professional & Commercial Services;33.82889859;9.073275862;7.167025862;17.58859686;-3.731343284;-0.433275563;4.023670992;2.6868178;-3.025347506;-1.590308825;11.83533448;4.778683064;11.46304676;-0.067658999;3.783413297;-5.82781457;23.89521764;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
753;Express Inc;2016;Specialty Retailers;38.31746631;9.909090909;14.38484848;14.02352692;-1.20817844;10.84812623;-18.95017793;-7.204301077;-10.0811124;-15.83541147;-10.22222222;5.11551155;4.320987654;0.147928993;42.18978102;4.209445587;3.330377491;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
754;Express Scripts Holding Co;2007;Food & Drug Retailing;28.49131368;7;11.80232558;9.688988095;-7.547945206;-8.852560148;8.832487312;10.25035428;2.98486147;-13.02177229;12.46811225;4.068613551;0.558507015;-17.89487944;-0.104220949;-4.399234915;-12.65767708;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
754;Express Scripts Holding Co;2008;Food & Drug Retailing;30.15941315;6.74;11.92;11.49941315;-2.218988722;-11.5059817;-8.210735586;42.06084832;0.125058621;7.338017171;1.876363637;3.112507139;6.859504133;3.0162413;7.357357356;0.75757576;50.56776743;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
754;Express Scripts Holding Co;2009;Food & Drug Retailing;29.65398065;5.669642857;11.46428571;12.52005208;-2.995951418;13.08598351;5.988959485;-1.446850392;0.469389795;-6.520874751;-3.913228415;-5.710491368;11.51820471;-0.369609856;7.357790602;3.762718373;21.22604028;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
754;Express Scripts Holding Co;2010;Food & Drug Retailing;23.569853;5.491525424;9.902542373;8.175785208;4.218316375;0.106837607;-1.085023123;3.332726277;4.970038773;-7.694938441;0.518710634;-13.49060081;-20.80751976;23.36120853;-2.248394004;-2.102957284;-10.92159523;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
754;Express Scripts Holding Co;2011;Food & Drug Retailing;44.90477163;10.7578125;12.90234375;21.24461538;14.47751175;3.674183514;1.593849616;2.97157623;-6.452769309;6.282124502;3.77933011;8.077321369;1.522760409;-1.80309558;-13.48007712;0.278551533;20.92126702;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
754;Express Scripts Holding Co;2012;Food & Drug Retailing;39.85263552;10.86363636;12.77272727;16.21627188;-1.074074075;5.721716515;1.300298721;2.98352125;4.631969007;-3.003144653;6.257091911;-2.547673532;-3.287413903;1.197798641;8.071245186;4.291017076;24.54235215;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
754;Express Scripts Holding Co;2013;Food & Drug Retailing;36.18760133;11.37313433;10;14.81446701;6.335421413;1.413950982;-2.92E-01;-11.83792373;7.344547911;-2.994263325;0.461560653;6.145010769;-4.463681859;8.763981312;10.07413291;1.828021646;22.77863281;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
754;Express Scripts Holding Co;2014;Food & Drug Retailing;34.79129865;13.54411765;8.610294118;12.63688689;-4.676981219;3.465527761;2.335181036;1.165037176;0.856481482;2.065641497;1.270519452;-7.183301877;-4.143973478;6.69466403;-1.041907849;2.257838093;3.064726103;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
754;Express Scripts Holding Co;2015;Food & Drug Retailing;38.14143598;15.2721519;9.518987342;13.35029674;-17.77828624;-2.0731877;-2.401250353;6.77769732;2.468466027;1.107109509;0.356200529;-4.430130144;-3.844580775;-4.437827874;16.57704717;-9.34370058;-17.02244311;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
754;Express Scripts Holding Co;2016;Food & Drug Retailing;46.13418745;15.43373494;11.48192771;19.2185248;0.130832971;4.527296937;-6.709129516;-7.842548079;-2.592109553;7.114093958;-1.879699248;0.287356322;2.909150007;-3.205938091;6.242868786;14.51365449;13.49582899;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
756;Exterran Corp;2016;Oil & Gas Related Equipment and Services;53.06659252;19.56422018;11.65137615;21.85099618;29.79079498;0.032862309;3.318002628;-11.50986098;3.032517356;-4.198062433;3.707865169;0.180570605;15.70278184;2.087946851;0.393184795;2.610966056;45.14956918;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
757;Extra Space Storage Inc;2014;Residential & Commercial REITs;19.82941535;6.8828125;7.34375;5.602852853;12.55115962;-2.15677525;3.464860369;-3.41341928;6.21871682;-6.049593818;12.72615762;-0.054406964;4.929014308;2.695697252;5.691569915;6.05414023;42.65712082;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
757;Extra Space Storage Inc;2015;Residential & Commercial REITs;23.9053962;9.351851852;10.36111111;4.192433234;2.811472622;-9.416694233;14.53831639;-8.172089504;9.440847558;0.46629548;-7.045601903;-6.358986281;-0.219927344;-7.883138141;-2.677209046;11.27761343;-3.239100967;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
757;Extra Space Storage Inc;2016;Residential & Commercial REITs;23.82783417;11.45454545;6.980113636;5.393175074;-6.719316416;8.183060109;-5.061069266;2.067567567;2.568515821;2.123937481;1.923076924;-2.352201257;4.028130972;2.089589591;5.265754099;3.371199495;17.48824512;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
758;Extraction Oil & Gas Inc;2016;Oil & Gas;32.19373733;10.10548523;18.52848101;3.559771089;-10.57884232;-7.812499998;4.802259885;-13.39236303;-9.009584665;-8.065618594;-9.442379183;7.881773402;24.01289283;3.638726446;-3.646833013;-4.980079681;-26.59254793;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
762;F.N.B. Corp;2015;Banking Services;38.55094102;7.456621005;12.76598174;18.32833828;-9.670164916;2.904564315;5.944625406;0.685453162;2.19364599;-6.348020909;-4.704944179;5.523817185;-1.442307694;6.260162602;18.11160267;4.908376965;24.3668106;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
762;F.N.B. Corp;2016;Banking Services;48.13295748;9.203125;17.49045139;21.43938109;-6.799750467;3.838517536;-4.495825304;-5.507631055;-6.468266016;6.306306306;-3.248587571;-6.497728668;10.38552321;-3.848895226;5.608856088;-2.607470049;-13.33495122;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
764;Facebook Inc;2012;Software & IT Services;38.01393427;15.94827586;17.86637931;4.199279094;16.29740894;-16.05052372;-6.128440368;8.522283034;-12.28386167;1.262729123;48.14963797;12.08254141;21.70542636;0.039808917;-4.159021407;16.27313338;85.71112195;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
764;Facebook Inc;2013;Software & IT Services;41.15992246;17.08661417;19.69488189;4.378426396;14.47127698;24.15669206;-12.00701139;-0.383269455;5.88825694;6.303317533;7.965522365;2.986923604;5.640203156;-5.123987852;4.844150586;0.411840411;55.15391494;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
764;Facebook Inc;2014;Software & IT Services;42.77624303;19.21678322;19.92482517;3.634634635;-2.70443476;3.580797482;4.109155376;-5.318829255;0.533197921;8.302816011;9.61347869;-4.871822146;-1.219646193;13.42602892;2.226144946;0.402916348;28.07980334;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
764;Facebook Inc;2015;Software & IT Services;50.62542456;21.45305164;24.60798122;4.564391691;7.213835273;-4.714374834;6.715301159;2.510897994;1.046096277;-4.272072372;8.452922644;1.758915606;1.931023522;2.120527014;-9.80272679;-2.845803073;10.11454242;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
764;Facebook Inc;2016;Software & IT Services;51.86667607;22.96840149;23.6366171;5.261657482;13.27249022;2.541988196;4.80301018;5.505231374;0.805324462;-0.918755741;12.10094052;1.6070901;0.559086631;5.378357815;-1.495524545;-0.406366408;43.75287281;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
767;Fairmount Santrol Holdings Inc;2015;Oil & Gas Related Equipment and Services;69.38318728;31.02803738;25.78971963;12.56543027;4.255319149;-19.18367347;26.76767677;58.1027668;34.5;43.57541899;-11.15434501;8.467153285;10.70496084;1.297169811;10.68965517;22.42990654;190.4520089;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
767;Fairmount Santrol Holdings Inc;2016;Oil & Gas Related Equipment and Services;75.97423784;32.48623853;30.58486239;12.90313692;6.191687871;-25.58869702;-22.67932489;-29.41176471;-7.751937984;-14.0969163;-25.12820513;4.794520548;59.33333333;-9.832635983;25.84856397;8.506224066;-29.81515223;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
769;Farmers National Banc Corp;2016;Banking Services;39.61256866;8.119791667;16.7265625;14.7662145;-11.26760563;6.153846154;4.359555832;2.877697843;-5.244755243;8.194485304;-5.172413793;-0.363636364;14.11116777;-3.654485052;4.48275862;-2.248211396;12.22840405;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
770;FARO Technologies Inc;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;35.38133328;4.655797101;7.387681159;23.33785502;3.055555555;-7.258064515;3.623188407;2.374301676;-5.184174624;7.234042553;4.497354499;-12.78481013;11.84210526;35.4248366;2.148437499;-10.13384321;34.83892958;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
771;Fastenal Co;2007;Machinery, Tools, Heavy Vehicles, Trains & Ships;37.39382075;4.430327869;15.46721311;17.49627976;-0.02474023;2.110958743;12.96114117;6.665209791;1.290719116;-12.70226537;13.20667285;6.85581375;-4.891199693;-18.48552338;-3.28980412;-8.772908434;-5.075925816;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
771;Fastenal Co;2008;Machinery, Tools, Heavy Vehicles, Trains & Ships;27.59500799;8.294326241;9.030141844;10.27053991;-1.922525109;-14.94283901;6.7563081;20.36397866;-13.39937435;-0.150511742;7.235453721;2.789692864;5.622270743;-10.85271318;7.478260869;12.29773463;21.27573619;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
771;Fastenal Co;2009;Machinery, Tools, Heavy Vehicles, Trains & Ships;25.46891013;8.360248447;7.989130435;9.11953125;-0.384245915;7.971447867;8.158665762;12.7628866;-7.771073322;-0.495638382;-2.211595936;-6.982425051;17.96407185;-3.214890017;4.788585101;11.93946188;42.52525044;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
771;Fastenal Co;2010;Machinery, Tools, Heavy Vehicles, Trains & Ships;27.85185085;10.35969388;9.822704082;7.669452888;-3.08796528;8.414635666;4.345726703;4.449882763;-1.088090624;9.558599694;-6.149187398;-0.505200597;-0.62705285;14.89515086;7.845675814;4.705882354;42.75805711;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
